GDP per capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
10894.359076775,Russian Federation,01-01-2017,13.158436258,49.784336079,16376870,460,9.300318861,-0.914018691,0.121001840,100,3.25,,1594550.3,2282284.734,8.823220738,3.683329444,4.945604231,,1.109670043,16.325374116,10.288405674,30.710305172,-0.190596655,0.211273745,0.729,,,73.532916667,76.00813853,,4.248996052,1574199360089,-0.642759621,0.209813088,-0.845057905,0.145976722,-0.526768148,0.197260484,4.689909935,3.05932784,,37.2,11.5,12.4,72.451463415,144496739,37147222,-1.089831233,0.124200031,9.139063756
11471.160944192,Russian Federation,01-01-2018,13.158436258,49.784336079,16376870,460,9.616332170,-0.869118035,0.130416200,100,3.18,,1661000,2371535.611,8.822067892,2.878297236,-1.028482595,,0.990019977,16.168578985,11.468767602,28.944147843,-0.103585228,0.210913703,0.728950441,,,75.713333333,80.86472187,2.76,3.719822440,1657328773461.31,-0.538375676,0.208318025,-0.832453251,0.139618278,-0.562712371,0.197632849,4.678199768,3.18402362,,37.5,10.9,12.5,72.662195122,144477859,36938654,-1.070164561,0.127389669,8.214082865
10363.318969278,Russian Federation,01-01-2020,13.158436258,49.784336079,16376870,460,7.548746881,-0.929947913,0.145105049,99.897781372,3.72,,1618271,2331479.378,8.797354989,3.381659372,5.825262121,,1.090989947,22.992021037,10.799119620,35.299818592,-0.110942565,0.238144398,0.681419611,,,80.195,84.99466978,,4.171478901,1493075894362.14,-0.667409420,0.226481333,-0.805172265,0.138311535,-0.483847022,0.208771586,3.701467514,5.35894442,,36,9.8,14.6,71.338780488,144073139,36372705,-1.072273493,0.125060499,7.345966383
756.547641107,Rwanda,01-01-2017,81.272800973,11.066072152,24670,1212,20.746812615,0.607264578,0.166373819,34.1,84.46,,1255.5,5903.81658,495.757559789,8.279536723,8.349489992,10.260211914,,,13.451371705,18.672753224,0.178770423,0.181160435,0.374,,,67.401666667,17.2,,1.248895243,9252834120.39358,0.078270361,0.228199601,0.116847567,0.155444190,0.084383450,0.179473728,3.124720097,2.2288599,,,31.399,6.367,65.941,12230339,10135893,-1.120504379,0.129166797,3.842902474
768.943661204,Rwanda,01-01-2018,79.002837454,11.106607215,24670,1212,20.452594503,0.535657406,0.156334162,37.956832886,82.82,,1403.4,6106.433212,507.977624645,-0.311210160,17.698023365,11.853510637,,,14.252151355,18.689455418,0.079529911,0.176990464,0.376912028,,,66.70625,19.2,2.97,1.234551915,9636254325.02444,0.101642534,0.225225404,0.109598584,0.149183214,0.033973776,0.175995961,3.073750019,2.34202266,,,31.158,6.227,66.251,12531808,10374959,-1.141441464,0.135100797,2.274213038
773.773260851,Rwanda,01-01-2020,79.391974058,11.187677341,24670,1212,10.235825663,0.528032601,0.164280191,45.190109253,81.7,,1382,6329.924675,532.888609647,9.850399023,9.015076855,10.798416667,,,15.077557075,21.534334210,0.274038255,0.206406951,0.379552752,,,70.239583333,23.8,,1.472181742,10172303393.0612,0.069421276,0.247393817,0.077767387,0.146445379,-0.000359975,0.185804695,3.333942890,2.92674851,,,30.309,5.998,66.774,13146362,10854688,-1.091791034,0.128966063,3.590347033
4189.052190521,Samoa,01-01-2018,19.845323741,58.5,2780,2880,39.447555348,0.647211671,0.293962538,99.819274902,36.63,,248.7,598.977619,75.432014388,4.197458887,7.767265148,,,,23.780782762,25.953552145,0.622275352,0.385205060,0.522394240,,,58.567083333,49.1,,,878448433.404342,1.133188844,0.246187732,0.912800968,0.333388537,-0.141316265,0.300071925,4.260973930,3.95124698,,,28.222,5.297,72.636,209701,171445,0.782676995,0.245593756,6.199302817
4042.722751543,Samoa,01-01-2020,17.773381295,58.154676259,2780,2880,19.462238018,0.712194920,0.304204136,100,37.54,,206.5,538.887695,77.312589928,-1.568912477,7.390954360,,,,24.416442591,29.800833192,0.541092038,0.427005619,0.548421681,,,58.929166667,69.20598813,,,868898358.266437,1.146073580,0.247384042,1.009463787,0.365459055,-0.208590478,0.335054785,4.481005192,3.85650325,,,27.622,5.305,72.768,214929,176480,0.780662477,0.214371979,
17958.947831333,Saudi Arabia,01-01-2010,80.665584340,0.454484135,2149690,59,16.558002280,0.036955286,0.174206182,100,0.01,7435.044467842,446131.5,564852.8807,13.681939722,5.339416806,,,0.884000003,,2.529612907,24.434627968,-0.023695663,0.225383639,0.548455656,,,,41,3.22,8.565677294,528207298529.872,-0.226726979,0.243547097,0.149531841,0.157858670,0.159661040,0.204706118,,2.25921321,,,21.894,2.498,75.763,29411929,5269441,-1.788062692,0.113061324,
20910.482961797,Saudi Arabia,01-01-2017,80.754015695,0.454484135,2149690,59,13.525512249,0.331796050,0.139703080,99.97,0.01,,549749.9,728091.5477,15.906071108,-0.838194580,,,,,3.259816209,26.935606844,0.210747719,0.211273745,0.585,,,50.893333333,94.17559961,,10.223848055,714994694991.651,-0.649576366,0.206141323,0.075813301,0.170417637,-0.017686596,0.212539986,,4.49946642,,,18.903,2.64,77.16,34193122,5600150,-1.690061092,0.129308552,
24175.583314011,Saudi Arabia,01-01-2018,80.753736585,0.454484135,2149690,59,12.341490528,0.329810768,0.151851282,99.89,0.01,,527565.7,715864.5017,16.289852490,2.458141580,,,,,8.292496739,28.060982932,0.273761809,0.210913703,0.580753028,,,59.121666667,93.31000185,3.01,9.137180496,846583791842.629,-0.660840631,0.206635833,0.117317118,0.162524104,-0.090882264,0.212593690,,3.89233899,,,18.703,2.655,77.212,35018133,5657530,-1.691343427,0.134364933,0.639668597
20398.060987095,Saudi Arabia,01-01-2020,80.773213812,0.454484135,2149690,59,8.886080752,0.240839511,0.172039583,99.99,0.06,,513555.8,712585.402,16.745254897,3.445458260,,,0.498019993,,8.237471210,33.435276204,0.114084966,0.238144398,0.576390505,,,70.997083333,97.8623325,,9.178471209,734271183944.989,-0.650508463,0.212390900,0.214917377,0.159016639,0.249401480,0.226835579,,,,,18.238,2.913,76.239,35997107,5656225,-1.610377312,0.132639945,
1286.604966470,Senegal,01-01-2010,48.189892484,43.983586973,192530,686,13.455882041,-0.641386092,0.150913239,56.5,49.55,205.265376128,7026.2,22095.5606,65.081395107,1.228681197,3.453508901,,0.434300005,,,,-0.593583286,0.175850347,0.389766902,,,,8,2.86,1.215309331,16121315909.0758,-0.417924970,0.243547097,-0.397503406,0.133113906,-0.317569882,0.150725037,5.217740059,1.16160047,,,37.74,7.19,64.615,12530121,7045311,-0.267737418,0.110313147,
1385.199213606,Senegal,01-01-2017,48.423622293,42.529268166,192530,686,13.427214507,-0.114238143,0.124474965,61.7,37.93,,9800.8,27718.1194,78.729512284,1.318153148,4.514047781,,,,15.906451655,19.787905935,-0.365349919,0.172041640,0.418,,,58.3825,29.64312367,,1.471062517,20996562943.5979,-0.055723127,0.213935792,-0.169250667,0.143885732,-0.193443179,0.163484365,4.624969959,1.01061249,,,34.224,5.721,67.75,15157793,8073041,0.317168027,0.119706504,
1484.227070356,Senegal,01-01-2018,48.605412144,42.321508336,192530,686,13.491308073,-0.046840053,0.125007212,66,36.01,,10176.6,28040.84391,80.896011011,0.460985642,,,,,16.378252467,19.847133712,-0.329337120,0.169744149,0.421063334,,,61.50375,35.3,2.25,1.666927568,23116701556.1381,-0.107445858,0.212307975,-0.223899484,0.138192415,-0.147642568,0.160275951,4.858220100,1.11893904,,38.3,33.955,5.579,68.097,15574909,8224798,0.221032724,0.123724416,
1492.475902935,Senegal,01-01-2020,48.979379837,41.905988677,192530,686,14.332194961,-0.007385837,0.136787534,64.3,38.64,,10680.2,30293.27863,85.369137277,2.543146857,,,,,17.448827898,20.945922687,-0.061385848,0.195723712,0.420110792,,,68.285833333,47.17942509,,1.402170421,24530513037.7518,-0.143128574,0.232469827,-0.319043964,0.136406392,-0.294217169,0.169316143,5.688510895,1.72161877,,,33.034,5.584,68.006,16436120,8526730,0.239102781,0.120229729,
5735.422856598,Serbia,01-01-2010,40.265264121,31.019894809,87460,,16.866141510,-0.319415540,0.139425039,99.718397997,20.47,4358.812173624,47103.9,62994.96792,83.368808598,6.142553602,-0.917490261,-6.242777778,0.702279985,,20.229267054,36.561079091,-0.076083638,0.224951923,0.651123822,,,,40.9,2.69,2.085965342,41819468691.8251,-0.421741664,0.243547097,-0.430014491,0.137937218,-0.065657973,0.182336196,4.327809811,5.81205034,,,9.4,14.2,74.336585366,7291436,3281657,0.285615712,0.125798941,1.724645120
6292.546549001,Serbia,01-01-2017,39.092156414,31.121198262,87460,,24.468145939,-0.435451537,0.126261637,100,20,,47342.6,63354.39643,80.275074320,3.131062486,,,0.872380018,,24.068038299,37.608436820,0.073266089,0.222182781,0.755,,,73.737083333,70.33083553,,1.837507527,44179075778.9267,0.083367333,0.213935792,-0.179856867,0.152046159,-0.046573337,0.205978915,3.710160017,4.72497892,36.7,36.2,9.2,14.8,75.539024390,7020858,3093250,0.117243886,0.124306582,1.152061386
7252.403667672,Serbia,01-01-2018,39.606677338,31.122798994,87460,,25.877367229,-0.396321565,0.135491610,99.991905212,21.05,,46192.4,61655.12499,79.837685799,1.959840763,,,0.918910027,,23.598187044,36.684309984,0.074625514,0.224906608,0.759485483,,,75.285416667,73.36070915,2.84,1.614937596,50640662859.4987,0.005221334,0.212307975,-0.170304462,0.144306988,0.099695772,0.206044436,3.582319975,5.06508875,34.3,35,9.2,14.6,75.890243902,6982604,3065922,-0.014971706,0.127507299,1.412463959
7733.803468938,Serbia,01-01-2020,41.408015222,32.377809490,84090,,24.190768601,-0.451218128,0.149973631,100,26.01,,46324.3,62883.94612,82.044547509,1.575532901,,,0.905579984,,23.488566160,44.544717738,-0.042799097,0.256462783,0.676606357,,,81.192083333,78.36804864,,2.101333618,53356484591.4378,-0.170778826,0.232469827,-0.122738957,0.142738119,0.080396354,0.221013695,3.562210083,5.30452394,29.8,35,8.9,16.9,74.478048780,6899126,3004845,-0.120646119,0.125125065,1.141613871
10938.152764341,Seychelles,01-01-2010,5.217391304,73.260869565,460,2330,72.000420236,0.600197673,0.243904367,97,0.71,,443.7,555.948733,195.152173913,-2.404638751,15.130021877,9.661349670,,74.434212161,27.511642305,28.291772504,0.623638272,0.304017276,0.574535906,,,,41,,0.737915363,981917973.654922,0.856766224,0.282069832,0.059988741,0.189759165,-0.017649978,0.266628265,3.548263311,3.1060183,,,16.8,7.4,73.197560976,89770,41890,0.101656742,0.158659816,9.739363803
15961.243630850,Seychelles,01-01-2017,3.369565217,73.260869565,460,2330,140.563361249,0.849183261,0.214219332,100,1.24,,570.7,723.153956,208.354347826,2.856795756,7.378041089,6.767603180,,,31.956255056,32.834799826,0.496014625,0.234335184,0.678,,,48.268333333,58.76981124,,1.413342973,1529773473.31153,0.779472530,0.233241320,0.169449851,0.195225924,0.010892639,0.279159248,4.235365391,3.48172712,,,17.2,7.8,74.3,95843,41921,0.187632829,0.152543098,6.875518733
16411.921117428,Seychelles,01-01-2018,3.369565217,73.260869565,460,2330,154.057143885,0.860554039,0.197823763,100,1.23,,602.3,761.134384,210.352173913,3.702918391,10.090589720,7.121790198,,,32.480170129,35.154624458,0.633342147,0.244124666,0.630557179,,,48.300416667,70.1,,1.314418393,1588050311.16454,0.673826814,0.230162203,0.281118184,0.182611436,0.019313708,0.283440769,4.039305210,3.68128753,31.99,32.1,17.1,8.4,72.841463415,96762,41907,0.192555249,0.157187715,8.729304274
12020.021064317,Seychelles,01-01-2020,3.369565217,73.260869565,460,2330,107.057331924,1.388632894,0.204933852,100,1.34,,598.7,770.061638,214.047826087,8.276858114,14.028951057,6.908068287,,,30.578986076,51.672134757,0.679121077,0.284349680,0.632779062,,,59.511666667,75.46919577,,1.572709146,1183515314.03478,0.701772809,0.247393817,0.238317847,0.173448965,0.021038041,0.306642383,4.891200542,5.39845753,,,15.8,6.8,77.236585366,98462,41801,0.484147757,0.145891756,8.528380555
484.456128768,Sierra Leone,01-01-2017,54.710446107,35.938902743,72180,2526,12.594944106,-0.590534508,0.127775550,23.4,74.58,,1120,6323.730128,106.366929897,18.221509400,6.151412192,5.694486111,,,,,-1.221212745,0.178227335,0.351,,15.3,49.491666667,13.23693043,,1.093816897,3719443418.26155,-0.039427098,0.218073249,-0.807308137,0.149780542,-0.952105999,0.165199429,4.660860062,0.85096204,,,33.568,9.88,58.652,7677565,4480934,-0.194167793,0.122421160,
519.649963862,Sierra Leone,01-01-2018,54.710446107,35.665558326,72180,2526,11.337515208,-0.511336386,0.128087223,26.1,75.86,,1043.7,6818.439085,108.912177889,16.029544769,1.711335034,8.013333333,,,,,-1.190941691,0.175456256,0.353286207,,,53.918333333,15.8,2.08,0.751992569,4085114387.55605,-0.088885598,0.216427937,-0.796907842,0.142985269,-0.918371916,0.161980584,6.989630222,0.76867914,,35.7,33.099,9.308,59.796,7861281,4555219,-0.182075322,0.126686186,
493.432240551,Sierra Leone,01-01-2020,54.710446107,35.118869493,72180,2526,5.365793044,-0.396271408,0.140075520,26.310684204,75.07,,1048,5952.4739,114.075505680,13.446871110,6.332217459,9.932222222,,,,,-1.062866569,0.205584735,0.362702101,,,54.015,18,,0.546605435,4062906265.7332,-0.302403092,0.232469827,-0.793761194,0.139408022,-0.904623210,0.170945570,8.809550285,1.36035788,,,31.914,9.296,59.763,8233970,4699703,-0.092231989,0.120229729,2.137486405
47236.683084953,Singapore,01-01-2010,1.054131054,25.271225071,702,2497,83.775628252,2.171362877,0.141230866,100,0.47,8679.993350053,42413.6,55950.37906,7231.811965812,2.823661349,4.225382135,5.045,1.929180026,101.449782418,12.785823969,12.412804327,2.281125546,0.216294855,0.847185731,,,,71,4.09,3.381398440,239807980591.24,1.169414878,0.239330947,1.618847609,0.154567599,1.783599377,0.198484197,3.080440044,1.14910603,,,9.3,4.4,81.541463415,5076732,0,-0.208965808,0.134045854,0.367961086
61164.897356977,Singapore,01-01-2017,0.926966292,22.626404494,712,2497,102.845829024,2.088041544,0.124916628,100,0.7,,47324.2,65736.4066,7882.377808989,0.576260310,2.337636392,,1.899049997,109.324413581,13.989444346,14.304667112,2.225288391,0.211273745,0.884,,,65.2475,84.45226789,,2.972617282,343272878686.388,1.599123120,0.209813088,1.784070969,0.159251601,2.108635426,0.197260484,2.757536888,2.10733008,,,8.9,5,83.095121951,5612253,0,-0.169034198,0.127567202,0.190823572
66836.521995236,Singapore,01-01-2018,0.924369748,22.310924370,714,2497,108.322688057,2.134553909,0.134658590,100,0.78,,45212.1,64328.24466,7897.305322129,0.438620118,1.734056407,,1.809579968,110.764422331,13.013949568,14.692159724,2.231670380,0.210913703,0.887083650,,,74.261666667,88.16563603,4,2.807062448,376869492498.009,1.468008995,0.208318025,1.802677035,0.152695909,2.121737957,0.197632849,2.856470108,2.03740263,,,8.8,5,83.297560976,5638676,0,-0.076766916,0.131775856,0.154784479
61273.991659446,Singapore,01-01-2020,0.919220056,21.685236769,718,2497,122.244871960,2.118317366,0.144174680,100,0.92,,43705,64266.74268,7918.951253482,-0.181916667,8.166665291,,2.163049936,152.043261335,12.771607272,25.802811857,2.284572601,0.238144398,0.879125714,,,81.20375,92.00434653,,2.837182791,348392090695.217,1.438414216,0.226481333,1.835626006,0.150179341,2.205299139,0.208771586,2.687449932,3.17285585,,,8.5,5.2,84.465853659,5685807,0,-0.205266669,0.129855394,0.169208474
16908.847956488,Slovak Republic,01-01-2010,40.437919777,39.880850887,48091,824,15.016351842,0.248165295,0.124736272,100,10.28,5201.404896810,35432.2,43071.85402,112.108876921,0.957018133,,,0.605499983,45.560120915,15.003580240,39.492613875,0.781369269,0.208492503,0.678357720,,,,75.71,3.24,1.249182959,91162836320.3502,1.053316832,0.239330947,0.563034415,0.132557839,0.999186158,0.177897826,4.044799805,5.46459436,20.6,27.3,11.2,9.9,75.112195122,5391428,2443126,0.910946250,0.129300565,1.649240312
17585.197002257,Slovak Republic,01-01-2017,39.080698835,40.056156406,48080,824,21.068033225,0.097783238,0.120394930,100,12.43,,33576.5,40432.84011,113.128785358,1.311945882,,,0.884559989,64.353881133,18.565870835,37.166363192,0.666549742,0.200046286,0.694,,,85.67,81.62566752,,1.104288837,95649966260.9802,0.902730107,0.214783162,0.512414992,0.150811538,0.811861515,0.212539986,3.932209969,5.3554554,16.3,23.2,10.7,9.9,77.165853659,5439232,2515590,0.912065983,0.114666283,1.470745989
19486.393684551,Slovak Republic,01-01-2018,39.288685524,40.056156406,48080,824,21.686455344,0.230566427,0.132513404,100,12.43,,33005.1,39884.28728,113.285586522,2.514037129,,,0.835550010,63.783480184,18.546740404,37.294508477,0.581503808,0.200347409,0.680050135,,,85.71625,80.44892248,3.03,1.221700974,106137924015.593,0.736512184,0.212974012,0.472636402,0.144312963,0.798312306,0.212593690,3.952909946,5.30704069,16.3,25,10.6,10,77.265853659,5446771,2520439,0.847073376,0.118757293,1.230092355
19552.091109591,Slovak Republic,01-01-2020,39.163893511,40.056156406,48080,824,18.349310716,0.416197926,0.149983510,100,17.64,,29035.8,35984.33182,113.536335275,1.936941267,,,0.897809982,78.410708794,18.637668666,42.500095458,0.502344251,0.220126405,0.664987326,,,85.930416667,89.92090413,,1.922629040,106731482855.496,0.633921087,0.231230170,0.654226005,0.143190295,0.774733365,0.226835579,4.764679909,5.80533266,14.8,24.2,10.4,10.8,76.865853659,5458827,2524162,0.879936934,0.106275089,1.154548081
23532.480854547,Slovenia,01-01-2010,30.966633906,61.897529063,20146.2,1162,22.954871414,0.917391360,0.134540662,100,20.07,6510.841884366,15777.2,18806.32624,101.685826607,1.801170221,,,2.051330090,,18.057302365,43.325042420,1.014785886,0.215913206,0.752130032,,,,70,2.87,1.603125212,48208240226.4501,0.866508842,0.239330947,1.001982331,0.135176718,0.759355605,0.177897826,5.545460224,6.19808054,18.3,24.9,10.9,9.1,79.421951220,2048583,969840,1.048638105,0.131690413,0.729115401
23514.025460415,Slovenia,01-01-2017,30.541113611,61.769978300,20138.1,1162,29.274103501,0.776947558,0.121001840,100,19.71,,14123.7,17098.37017,102.610871929,1.429107433,,,1.865300059,,18.338122419,38.953114201,1.129051924,0.211273745,0.788,,,88.307916667,78.88542636,,0.981780638,48589100043.0954,0.866364181,0.209813088,0.991815984,0.145976722,0.564541936,0.197260484,4.780539989,5.87654495,17.1,24.2,9.8,9.9,81.029268293,2066388,944897,1.006724715,0.126349971,0.905455225
26123.747127791,Slovenia,01-01-2018,30.392721638,61.674380723,20136.4,1162,29.620616513,0.836427569,0.130416200,100,20.63,,14072.9,16968.5195,102.992292565,1.738608620,,,1.945940018,,18.520786854,37.780839147,1.082303762,0.210913703,0.788688302,,,89.01,79.7499766,3.31,0.977856790,54177882425.8431,0.894077659,0.208318025,1.024187922,0.139618278,0.642297328,0.197632849,4.934559822,5.99481487,16.2,24.6,9.4,9.9,81.378048780,2073894,942771,0.970075548,0.130419090,0.427365850
25558.429054451,Slovenia,01-01-2020,30.317733061,61.472259192,20136.4,1162,25.668387812,0.777626574,0.137092009,100,22.4,,12477.3,15286.67677,104.408881429,-0.054856816,,,2.142659903,,16.876329394,45.431923556,1.121516109,0.220126405,0.774986982,,,89.117083333,86.60130109,,1.059109213,53734526854.2289,0.701404274,0.226481333,1.038197994,0.136636123,0.912210226,0.208771586,5.386519909,6.86089611,15,24,8.9,11.4,80.531707317,2102419,943608,0.932308793,0.103270337,0.519445931
2283.579051274,Solomon Islands,01-01-2017,4.287245445,90.216505895,27990,3028,23.326811443,0.095240965,0.273412555,62.9,48.98,,295,825.34125,22.995141122,0.488686760,7.914122901,10.234730651,,8.402457923,24.765067828,30.234376751,-0.928836346,0.392347872,0.443,,,36.93625,11.92422906,,,1469789119.08756,0.188087985,0.263454109,-0.190316245,0.308629870,-0.815379918,0.291876525,,3.06646299,,,31.743,5.11,69.988,643634,493757,0.489998966,0.215560779,
2450.482887780,Solomon Islands,01-01-2018,4.287245445,90.190425152,27990,3028,22.497603966,-0.034334648,0.261330396,65.786087036,48.64,,300.9,858.439419,23.553018935,3.461474850,2.680172810,10.282401806,,7.685645856,25.527606522,27.576956719,-0.900794625,0.385205060,0.430859715,,,42.773333333,,2.57,,1615478393.28614,0.354402095,0.246187732,-0.201933980,0.307642549,-0.847762167,0.300071925,,3.03983402,,,31.219,5.052,70.173,659249,502684,0.369325042,0.230418473,
2222.462118532,Solomon Islands,01-01-2020,4.287245445,90.138263666,27990,3028,13.173016554,0.069947504,0.260827243,72.897926331,49.01,,223.3,835.240357,24.694212219,2.963549921,12.169886771,10.192570737,,11.463900324,21.051532867,31.913143595,-0.692087948,0.427005619,0.419872612,,,41.311666667,35.88145793,,,1536145814.17007,0.562479496,0.247384042,-0.037756845,0.337495655,-0.832646549,0.335054785,,3.60097384,,,30.223,5.082,70.199,691191,520674,0.450404793,0.201608211,
8059.562798246,South Africa,01-01-2010,79.871237913,14.355150896,1213090,495,8.529604337,0.065393098,0.151136339,82.8,9.65,4492.775030013,425548.4,528517.785,42.688441088,4.089729895,3.490959790,3.413333333,0.662840009,,22.520603878,29.577512826,0.191702411,0.204168856,0.425338328,,,,24,3.46,1.003481069,417363822801.713,-0.029427003,0.239330947,0.097749457,0.146268323,0.445573270,0.186796233,5.134970188,4.00033045,,63.4,22.274,11.257,58.899,51784921,19565379,0.602090120,0.108736865,30.690400873
6734.475153145,South Africa,01-01-2017,79.417850283,14.145108772,1213090,495,8.686851744,-0.127464935,0.124570571,84.4,8.03,,435214.5,544358.7633,46.691679100,5.184246648,4.647315485,3.045,0.762570024,56.259720839,24.769287289,33.251812477,0.070898190,0.187032819,0.406,,,75.935416667,56.16739447,,0.943568495,381448814654.62,-0.284803957,0.209813088,-0.155082390,0.153714210,0.138913423,0.191425934,5.598670006,4.56554031,,,20.643,8.802,65.402,56641209,19342973,0.630477786,0.119611353,35.903188120
7067.724164845,South Africa,01-01-2018,79.417850283,14.115102754,1213090,495,8.402023897,-0.136328086,0.128363103,84.7,8.07,,439644.6,548100.8783,47.267420389,4.517165228,5.856183558,2.926666667,0.687730014,59.102311407,24.894894073,33.995497825,0.103732906,0.192461163,0.422549337,,,75.41625,62.4,3.38,0.897196372,405260723892.868,-0.237621993,0.208318025,-0.221448287,0.147497505,-0.040778168,0.191480890,5.644010067,4.61501074,,,21.137,8.765,65.674,57339635,19291920,0.637540758,0.123616934,36.662249420
5753.066494334,South Africa,01-01-2020,79.417850283,14.055090719,1213090,495,5.897113299,-0.058959816,0.140654877,90,9.76,,393241.6,501520.8805,48.472847851,3.210035975,2.326406506,3.1625,0.603600025,77.377581460,23.243161185,37.810674075,0.045240555,0.209739998,0.425453395,,14.5,77.334166667,70.32030996,,0.957516706,338291396025.956,-0.252887934,0.226481333,-0.240638092,0.145042837,0.020494822,0.202663422,6.183360100,5.33053446,,,20.326,9.425,65.252,58801927,19196477,0.688375115,0.120172448,33.964873583
30532.480508166,Spain,01-01-2010,55.088898222,37.089938201,500010,636,12.617378910,1.160037041,0.153291345,100,14.39,5706.563062799,274140.6,350175.3957,93.151930961,1.799864577,,,1.359959960,50.167800707,,,0.942974150,0.218765646,0.708285570,,,,65.8,3.63,1.387378124,1422108199783.34,-0.318043739,0.239330947,1.156788111,0.154795170,1.158190370,0.235530734,4.856080055,6.7885623,26.1,35.2,10.4,8.2,81.626829268,46576897,10041047,1.122542858,0.143270001,0.861018098
28185.321367197,Spain,01-01-2017,52.638713828,37.152233917,499547.35,636,16.456241242,0.510277867,0.124809504,100,15.18,,264723.7,333287.681,93.270910155,1.956076334,,,1.209769964,107.286371147,13.714933092,31.839272872,1.001219749,0.208749488,0.743,,,86.787083333,84.6022457,,1.230029110,1313245330197.65,0.270845115,0.209813088,1.023507476,0.158714339,0.930574059,0.220789850,4.205520153,6.31032991,26.6,34.7,8.4,9.1,83.282926829,46593236,9281373,1.021479726,0.120665617,0.659022160
30379.721112642,Spain,01-01-2018,52.408209711,37.156646781,499603.479,636,16.720858780,0.612849295,0.134504512,100,16.9,,258373.2,326838.0012,93.669792079,1.674981369,,,1.241510034,107.974507265,14.225752351,32.257681340,0.969287813,0.209096208,0.736156404,,,87.845416667,86.10723553,3.83,1.254333772,1421702715218.04,0.275779158,0.208318025,0.978212118,0.152301222,0.938154161,0.222046480,4.179490089,6.32118988,26.1,34.7,7.9,9.1,83.431707317,46797754,9209330,1.029652596,0.122449711,0.617626377
26984.296277028,Spain,01-01-2020,52.331679223,37.177305489,499556.645,636,11.877503767,0.711180270,0.149796650,100,19.35,,202705.8,270310.9717,94.815383749,-0.322753017,,,1.410390019,140.268036253,13.569315734,41.054592899,0.854268253,0.231866837,0.728255033,,,86.770416667,93.20564892,,1.367893602,1278128867875.49,0.411397874,0.226481333,0.862033606,0.150381744,0.755449116,0.233886927,4.899869919,7.84911251,26.4,34.9,7.2,10.4,82.331707317,47365655,9089469,1.004412174,0.110348202,0.629172397
4388.201905937,Sri Lanka,01-01-2017,44.596319455,34.293054142,61893,1712,12.868912166,-0.489461154,0.132798389,97.5,45.78,,23140.5,33847.33216,347.483770378,7.704137679,5.780781478,1.510833333,0.118179999,,11.608682738,15.330882508,-0.174448192,0.209031552,0.584,,,73.435416667,32.25,,1.976928433,94376237797.2367,-0.075448520,0.213935792,0.026702216,0.164934412,-0.162157983,0.198325306,2.593169928,1.47440422,,,15.17,7.029,75.403,21506813,17553000,-0.061878327,0.123923823,2.259749091
4360.584734693,Sri Lanka,01-01-2018,45.448079659,34.258049916,61864,1712,13.738476664,-0.352467418,0.137124553,99.585578918,47.86,,21690.3,33285.05462,350.284495021,2.135037737,6.959910977,1.775833333,0.119489998,,11.153760646,15.284794927,-0.256534100,0.223321870,0.593370557,,,73.759166667,46.9,2.6,1.734693549,94493871200.7869,-0.139389724,0.212307975,-0.000408620,0.159197897,-0.217681855,0.199100927,1.987810016,1.78758264,,,14.805,7.037,75.748,21670000,17666251,-0.008067985,0.126422212,2.381756671
3852.389091022,Sri Lanka,01-01-2020,45.457484643,34.158098933,61860,1712,6.218972527,-0.330454320,0.149158090,99.974098206,49.32,,21846.3,35117.25456,354.332363401,6.153945084,,,0.115970001,,7.762749469,19.038409329,-0.078914493,0.256588489,0.598324299,,,75.519166667,36.18473435,,1.739887333,84440516486.1099,-0.089156918,0.232469827,-0.007581946,0.156131059,-0.225914791,0.213804573,1.555410743,1.86251867,,,14.235,7.056,76.393,21919000,17817298,-0.052087277,0.128101304,
22533.882053155,St. Kitts and Nevis,01-01-2018,23.076923077,42.307692308,260,1427,72.865169539,0.410901546,0.264159143,100,1.31,,245.2,345.768727,183.696153846,-1.037122141,9.247580273,,,,,,0.498739511,0.456688792,0.572474420,,,,,,,1076240740.74074,0.677222848,0.249047264,0.519412875,0.326796323,0.498641640,0.360325933,3.157386065,2.24515104,,,12.942,9.83,71.467,47761,33062,0.863463044,0.240733564,48.156445636
